175.6,67.9
148.3,83.3
193.3,60.1
145.6,80.3
177.8,52.1
199.5,72.3
178.6,94.5
152.0,58.0
189.6,48.1
161.7,64.4
162.5,51.8
176.5,86.1
195.0,50.0
159.1,75.4
173.9,93.4
190.6,52.2
172.8,83.5
161.7,82.3
195.4,75.6
191.6,84.4
185.1,94.4
164.0,114.0
151.4,53.0
144.9,115.1
176.9,49.7
153.5,118.6
175.6,74.6
182.8,45.6
142.3,119.9
191.1,114.5
158.2,85.1
191.2,68.7
194.5,113.3
153.1,66.8
175.1,114.2
180.8,102.9
199.2,116.5
161.4,62.6
174.8,92.3
177.5,71.2
172.6,48.2
155.2,81.9
167.2,65.1
160.9,96.8
145.0,85.5
167.0,112.8
142.8,42.2
180.5,108.5
178.2,120.0
185.8,48.4
167.4,86.7
140.8,47.8
153.8,90.5
176.1,87.2
194.9,117.1
178.0,117.7
157.0,73.9
141.2,42.1
187.4,103.1
174.7,42.8
170.2,44.8
199.9,84.5
185.8,110.2
189.8,113.1
153.1,74.8
189.1,47.5
193.5,51.7
168.2,114.1
147.2,74.8
174.0,79.9
176.7,80.2
157.6,53.1
171.5,64.8
171.5,74.2
165.7,57.0
154.8,77.1
181.0,43.5
152.8,42.0
159.3,109.3
166.4,99.5
144.9,43.6
153.7,53.4
193.4,81.7
168.7,40.6
151.5,78.5
178.9,98.3
198.6,56.1
157.6,105.8
143.5,60.4
161.1,43.2
166.6,77.1
197.9,81.0
147.5,60.0
147.6,113.8
176.0,92.9
147.7,78.4
153.1,76.1
194.2,64.4
162.1,111.4
163.7,55.4
185.7,101.0
166.5,87.4
154.9,75.0
181.5,93.4
152.2,46.1
155.0,42.2
162.7,97.2
188.9,74.1
143.4,47.0
197.4,46.2
172.9,96.8
185.2,77.1
181.1,64.4
188.0,80.8
159.3,58.2
168.2,56.7
157.0,69.3
156.0,98.6
189.7,46.7
157.6,77.4
145.9,94.5
173.0,88.9
165.1,84.2
150.4,100.6
155.2,48.6
146.4,54.1
182.7,107.8
186.7,49.2
149.7,76.9
146.0,83.8
147.3,42.3
195.4,75.7
195.2,108.8
195.5,84.6
193.8,63.6
193.5,48.5
197.0,47.1
144.6,74.9
160.9,106.8
149.8,84.1
196.6,82.6
190.1,48.4
143.7,110.7
155.7,97.4
162.7,105.6
176.9,86.3
156.8,115.1
160.2,58.0
169.8,59.5
197.8,101.6
141.8,117.0
159.4,103.5
182.4,79.7
147.2,82.2
196.0,96.4
166.2,87.9
195.3,113.0
170.4,86.4
140.5,118.1
150.4,81.6
193.5,72.5
171.0,93.7
190.8,56.0
183.6,89.8
166.1,94.5
190.5,50.9
165.5,77.1
154.4,83.9
166.3,86.1
189.1,54.6
141.8,65.2
140.5,76.8
197.0,60.8
162.0,70.6
188.2,100.8
186.0,74.6
154.0,103.7
149.1,117.5
193.0,108.9
167.3,111.0
172.4,65.8
197.7,56.7
183.6,67.6
190.7,114.5
148.6,91.0
149.6,97.8
149.0,69.7
160.6,75.2
155.4,46.2
199.3,62.7
188.8,66.4
142.9,74.7
144.2,102.9
188.8,59.9
167.6,94.6
169.5,43.8
142.7,74.8
154.1,105.5
159.7,103.7
143.6,81.2
173.8,55.3
148.9,112.4
187.8,60.6
156.6,116.8
147.2,61.1
179.1,66.8
143.5,71.6
162.1,101.8
192.9,114.4
198.3,78.1
168.2,56.6
170.5,98.5
155.2,104.1
154.3,100.8
151.4,104.3
196.9,111.4
157.3,58.3
160.3,40.1
140.7,62.5
172.8,49.1
191.3,110.1
145.3,113.7
167.5,47.1
184.5,107.5
196.2,118.3
142.0,91.3
166.6,115.7
198.9,65.2
153.6,56.8
191.0,116.0
154.8,69.9
147.7,55.0
151.8,49.0
168.4,110.2
145.7,79.1
169.0,112.9
173.5,117.0
191.9,40.9
166.6,71.7
155.1,106.2
144.0,59.3
146.0,40.6
181.5,104.1
196.0,73.1
167.4,63.0
179.7,94.1
177.0,68.4
173.7,45.4
195.5,96.0
144.2,93.1
143.2,63.5
140.6,48.6
171.0,48.3
148.1,52.8
148.5,86.3
185.2,47.2
142.6,112.1
149.2,84.1
173.6,47.7
186.6,58.9
197.6,107.0
171.2,103.7
188.1,117.2
185.0,50.7
175.4,107.4
190.2,117.9
156.0,44.4
176.3,84.3
160.6,110.0
149.9,100.4
165.6,117.5
158.9,105.1
165.9,89.0
151.8,118.5
188.1,59.4
162.6,48.3
167.5,71.0
179.2,85.7
196.9,56.0
195.2,47.9
182.9,70.0
163.4,86.3
144.1,96.4
178.5,58.4
159.1,61.6
155.2,56.4
177.8,101.1
181.8,80.7
190.2,47.5
158.8,98.6
140.7,96.0
146.4,86.7
175.4,106.1
182.1,97.9
152.0,96.8
161.4,49.2
170.8,106.8
141.1,100.0
191.8,62.3
177.1,70.9
163.5,94.6
160.9,119.8
168.7,88.1
190.2,83.7
152.6,53.6
143.5,64.5
178.2,118.7
179.1,100.2
177.3,75.5
199.3,72.4
198.9,87.5
198.8,46.4
147.7,72.8
186.4,71.8
180.1,46.2
149.4,80.8
168.4,80.9
166.7,102.5
189.4,64.2
146.3,71.9
188.7,68.2
199.5,74.4
196.8,74.8
143.2,117.0
196.7,53.4
195.3,74.9
180.2,85.6
148.5,69.3
167.9,106.8
182.3,114.5
141.0,79.8
153.9,44.4
199.6,66.9
185.4,63.9
188.8,115.3
178.0,52.6
192.8,55.8
154.8,79.5
199.4,70.7
171.3,61.5
178.6,51.9
164.6,83.9
186.8,113.5
197.4,105.2
156.6,110.7
172.6,95.2
175.3,56.5
154.1,78.6
145.1,68.6
172.6,72.9
198.7,89.9
161.7,119.3
156.5,90.1
147.1,97.1
168.0,116.0
170.9,55.9
166.9,71.0
142.2,112.7
141.7,52.9
169.5,78.9
153.0,42.3
175.1,80.5
148.9,48.2
177.4,119.1
141.5,71.1
169.8,81.4
163.7,110.6
153.9,114.0
182.1,70.5
195.6,86.9
181.4,63.4
200.0,119.9
174.7,101.4
187.8,52.3
186.0,74.7
195.6,119.5
146.0,47.3
141.5,49.1
148.6,66.9
197.4,70.5
151.9,108.8
167.0,118.7
155.9,93.6
193.7,77.8
148.7,87.2
156.2,91.7
140.6,43.4
144.3,62.3
181.5,103.6
176.8,71.4
185.6,118.8
197.1,45.6
189.0,81.2
177.0,48.8
198.6,102.3
195.6,104.4
164.5,111.4
150.4,100.7
164.0,75.6
200.0,110.4
161.7,112.4
197.0,102.6
147.2,59.6
171.1,45.2
191.4,94.8
184.3,94.1
181.3,78.9
148.2,62.2
173.9,102.6
154.6,115.4
197.8,101.9
187.0,104.7
156.8,99.7
195.8,68.8
140.2,45.2
163.7,115.9
140.7,82.4
149.3,115.6
153.5,112.7
174.9,107.6
167.4,99.4
193.8,94.7
157.1,118.4
162.0,75.5
170.8,92.1
174.2,101.0
181.4,100.1
180.0,97.5
151.0,104.2
169.6,46.5
149.6,57.6
147.1,99.7
168.3,93.1
146.4,110.1
141.7,60.9
187.4,95.7
193.2,105.8
188.7,58.9
189.5,107.6
166.5,47.0
198.6,86.0
146.4,50.7
190.9,97.3
197.8,90.2
147.0,42.9
160.3,100.1
157.8,53.8
176.9,103.0
175.1,88.0
158.9,109.7
189.1,80.6
180.6,41.4
150.3,89.3
141.5,58.7
169.9,93.7
195.1,83.6
157.0,90.2
160.2,115.7
147.1,52.0
163.2,49.4
152.8,76.0
143.9,111.2
175.5,42.2
148.0,108.1
172.3,46.2
193.7,70.5
159.7,84.8
157.9,56.5
182.6,79.8
176.8,42.0
173.7,99.2
140.8,77.0
192.5,82.5
143.1,81.2
195.2,69.0
186.3,92.5
185.5,99.9
159.1,51.3
164.3,40.8
176.9,57.4
197.1,57.2
194.4,77.7
166.1,70.5
143.6,85.8
177.9,88.7
144.3,44.8
186.4,104.8
166.9,107.3
194.6,57.1
149.8,88.3
175.0,58.1
158.4,50.8
184.3,71.1
180.7,82.3
142.0,51.4
182.5,56.2
143.2,72.3
194.8,74.8
153.6,101.9
191.0,49.8
194.0,117.2
140.3,107.7
182.2,54.2
165.2,92.8
143.9,51.7
174.9,114.2
194.9,83.5
155.2,68.1
158.6,108.1
186.3,107.0
161.6,110.7
163.5,93.4
156.0,92.5
175.8,104.8
152.7,49.6
165.6,52.3
188.9,67.6
176.7,93.8
189.5,83.2
173.5,58.2
188.4,70.1
177.8,75.3
183.6,73.1
166.2,69.6
161.9,70.4
155.7,83.5
177.1,43.2
148.5,98.7
179.9,95.4
182.0,53.9
161.8,100.7
143.5,95.1
148.8,55.6
175.2,110.5
181.3,111.6
173.5,40.3
140.4,116.8
148.8,69.8
149.2,52.2
150.8,98.0
197.3,52.6
145.9,43.2
169.7,41.9
159.6,119.9
185.3,93.4
192.0,55.4
189.1,65.9
183.0,69.4
148.9,76.2
186.2,65.6
185.8,42.7
183.0,46.7
197.8,81.7
190.4,69.5
188.1,63.2
160.3,48.6
163.2,42.1
164.4,97.1
159.5,44.0
184.5,105.1
179.6,71.7
160.0,67.9
167.0,84.6
195.9,93.2
158.3,104.8
185.3,59.8
183.7,56.5
188.4,100.2
197.0,44.8
178.8,74.6
172.0,51.5
180.2,53.3
156.5,94.0
192.1,68.3
185.8,105.4
152.0,108.0
163.8,84.0
157.0,86.4
146.1,103.3
148.5,86.6
143.0,62.9
160.0,40.2
156.9,46.2
199.5,103.3
159.6,40.3
145.1,51.7
150.7,110.8
168.7,84.5
154.0,119.9
187.6,45.7
154.9,94.3
161.8,44.5
171.4,56.6
183.6,111.4
199.7,63.4
141.2,49.1
167.9,51.9
165.6,94.3
180.0,54.0
149.4,91.6
150.4,77.1
183.7,55.2
194.2,46.7
141.9,93.2
141.7,92.4
140.4,75.5
184.2,83.3
173.7,64.8
152.3,113.6
169.9,114.0
180.7,89.5
159.3,84.9
152.9,76.7
144.6,116.0
161.8,96.5
161.8,57.9
148.8,103.6
181.7,86.4
178.0,75.7
147.5,70.7
163.0,98.3
186.4,60.4
155.7,97.8
147.5,90.0
194.7,102.9
187.0,59.2
180.7,98.9
185.9,46.7
141.0,114.8
174.9,93.8
149.7,85.6
140.2,53.6
175.8,77.7
176.6,78.5
150.7,93.8
144.3,98.2
161.2,115.5
169.1,57.7
180.7,49.8
167.3,89.1
196.8,63.4
147.8,74.8
191.9,44.0
173.9,93.8
154.0,104.3
176.9,101.8
178.0,41.1
158.8,91.3
144.9,84.9
159.4,63.2
161.1,106.5
188.2,106.5
166.2,73.2
153.1,89.9
151.3,44.3
158.9,101.9
191.9,106.8
159.4,43.5
149.7,74.2
176.2,59.0
158.8,79.1
174.9,92.6
157.5,110.4
198.0,80.1
156.4,76.5
168.7,48.7
167.8,49.9
197.5,66.5
198.3,104.6
156.0,70.6
174.9,75.2
174.5,66.2
193.9,96.5
170.7,65.6
157.5,68.0
144.3,101.0
157.5,43.1
177.1,47.3
162.5,67.0
154.8,73.5
179.1,105.6
147.6,49.6
186.3,118.2
160.5,118.2
145.5,115.0
165.3,108.0
142.3,63.8
199.5,109.0
146.7,51.5
148.9,40.8
178.5,76.3
154.0,106.1
149.3,118.9
156.8,111.2
164.6,55.9
142.0,95.5
194.3,41.8
186.0,108.9
194.8,54.5
153.5,56.5
166.4,47.8
166.6,82.2
175.8,42.9
147.2,94.1
161.1,46.5
193.4,72.2
179.1,106.4
140.7,73.1
154.3,90.6
142.0,90.6
170.5,86.7
189.1,114.1
194.4,79.0
183.8,55.0
144.0,50.0
156.2,113.0
188.0,75.5
160.5,87.1
179.1,58.2
178.3,99.2
180.9,63.2
181.9,62.9
160.6,92.4
151.8,116.1
162.1,62.6
152.7,100.0
146.6,73.1
143.4,108.0
160.9,108.2
184.6,84.7
192.9,117.7
186.0,99.9
176.3,108.7
194.6,61.6
159.0,85.2
191.8,92.1
142.5,98.3
158.0,85.5
178.8,109.2
167.9,119.4
161.3,67.4
156.1,83.1
171.3,54.3
158.4,66.2
176.7,110.8
196.2,79.1
150.7,58.4
194.5,104.7
150.1,72.8
172.9,117.2
188.4,113.7
174.2,67.6
183.1,62.7
143.8,111.4
155.0,115.7
150.3,44.6
175.3,111.3
185.8,112.0
188.2,55.6
167.4,111.2
144.3,89.4
147.9,62.5
170.9,60.4
170.8,98.8
168.7,112.1
180.2,108.3
161.9,45.4
165.2,58.6
165.5,43.6
188.4,53.2
165.4,117.6
151.3,81.9
196.9,79.0
145.4,76.6
194.3,86.7
152.4,61.0
167.9,111.8
155.9,87.7
189.9,66.7
150.8,110.8
199.2,77.1
175.8,87.5
152.9,112.8
182.5,93.1
153.4,92.1
145.7,88.5
199.2,52.8
183.1,90.2
164.7,95.3
178.4,42.8
181.7,96.9
162.4,82.3
181.1,77.1
191.2,95.1
146.1,99.7
146.3,87.3
173.9,55.5
161.5,106.5
167.0,86.7
165.2,119.4
165.8,99.4
141.8,53.7
197.9,115.1
160.5,118.2
150.4,117.2
178.3,103.3
194.0,67.3
173.3,48.5
162.8,69.8
160.3,101.1
173.2,120.0
154.9,115.4
161.0,112.6
148.8,96.8
197.6,44.5
173.9,73.9
144.4,40.9
157.2,59.1
175.5,80.1
172.7,43.1
161.4,64.5
185.2,68.7
162.5,64.9
192.9,73.1
158.2,47.6
196.9,96.0
177.8,70.3
170.9,91.0
199.8,47.0
165.1,80.9
150.0,114.8
181.4,100.3
169.3,49.5
155.1,93.0
142.6,89.9
168.3,85.1
196.5,114.7
149.1,88.8
179.3,103.0
165.1,120.0
179.4,83.7
159.0,40.5
163.6,106.5
141.9,77.5
148.0,77.7
148.0,117.0
182.7,99.1
192.5,97.8
171.0,110.4
180.9,57.9
167.1,45.9
156.2,110.5
171.2,64.0
151.1,69.3
190.6,48.1
154.1,96.0
183.4,105.5
173.2,79.8
150.1,99.3
141.4,80.1
154.3,116.8
143.3,107.7
199.0,55.4
166.5,67.2
141.2,112.3
183.1,61.9
153.5,44.4
195.1,106.4
166.4,67.1
199.2,46.4
143.6,89.2
152.9,62.8
174.3,40.3
183.9,79.9
188.0,83.4
182.1,58.1
145.9,114.3
182.8,44.2
184.6,103.5
178.3,97.3
161.4,101.0
199.4,117.8
192.8,92.8
166.9,75.3
143.8,71.2
171.3,115.0
165.6,101.9
163.9,115.2
174.3,106.5
158.2,68.5
177.7,102.1
189.6,66.9
186.3,52.0
165.6,86.9
180.4,118.4
149.0,91.7
154.6,65.0
183.1,94.8
171.2,78.3
154.6,114.3
148.0,85.8
143.0,102.0
147.1,102.0
195.3,105.1
154.1,46.4
164.0,63.9
148.7,62.3
167.6,47.1
162.8,99.5
191.7,68.8
187.8,74.9
182.4,69.0
177.5,81.6
164.1,76.5
140.5,96.9
175.1,85.1
190.9,113.8
157.9,120.0
187.3,111.6
143.0,65.0
155.6,51.3
158.2,90.4
189.4,99.5
156.6,108.8
140.1,83.7
156.8,97.0
185.4,107.5
190.6,60.1
144.5,74.1
189.6,80.7
169.8,68.9
197.2,115.5
153.4,83.5
149.8,40.3
164.2,55.0
190.9,98.6
145.2,111.0
166.1,74.4
166.6,84.0
182.6,86.2
185.5,43.6
164.0,80.8
188.7,107.5
142.7,64.0
156.3,71.1
185.7,80.6
188.5,69.6
175.0,55.9
167.7,68.2
164.5,82.5
146.1,78.4
181.2,49.7
194.5,63.8
143.2,63.0
153.6,90.9
184.2,51.9
198.3,55.1
144.1,41.2
143.4,106.5
146.5,85.8
182.7,113.9
174.4,95.2
175.2,67.6
192.8,80.2
187.0,41.5
151.5,104.8
175.1,109.2
163.6,68.5
164.5,81.9
146.1,64.7
180.8,64.9
157.7,77.8
155.4,67.6
151.7,63.1
176.7,76.7
188.3,71.6
186.9,99.7
192.6,109.8
172.1,48.6
144.4,47.3
174.9,43.6
148.1,50.9
194.0,71.7
181.2,104.7
167.9,76.4
157.0,117.2
166.7,49.2
170.8,49.2
175.2,86.2
189.2,74.1
199.4,59.0
196.2,73.4
178.8,57.2
159.6,54.4
150.2,100.6
154.5,62.3
161.3,65.6
173.4,47.2
167.2,69.8
166.8,87.7
152.2,61.8
187.1,77.6
195.0,105.8
149.6,94.4
199.7,59.1
170.5,112.7
183.7,114.5
187.2,94.8
168.4,58.7
141.9,115.6
177.5,53.5
166.5,88.1
194.5,44.8
169.0,84.5
188.9,70.1
184.9,68.2
148.6,60.4
198.9,88.5
173.0,69.8
171.9,72.8
149.2,109.1
154.6,44.1
190.2,64.3
149.4,43.3
165.6,93.5
140.5,44.0
154.8,72.4
176.7,90.8
178.6,81.1
183.9,97.3
152.8,92.3
168.1,116.0
164.7,50.7
176.8,113.4
151.1,83.9
147.9,98.1
183.8,104.2
194.1,50.0
166.4,63.7
147.5,64.8
153.1,66.5
145.2,44.5
189.8,59.5
149.7,85.3
172.5,62.2
199.0,95.2
188.1,88.4
143.5,57.5
170.0,81.1
172.6,97.1
155.6,111.5
164.0,69.6
181.4,119.1
166.0,119.6
150.2,90.1
151.8,90.5
172.6,67.3
177.0,94.8
198.9,112.6
169.8,41.3
156.1,84.3
161.2,54.3
183.2,44.9
177.9,100.4
193.4,105.5
169.5,61.2
162.7,56.3
187.7,79.6
172.9,72.9
154.4,51.1
184.5,45.5
143.7,69.0
149.6,76.3
184.6,78.9
178.4,90.9
191.5,107.6
192.7,111.8
158.7,64.7
173.6,82.8
170.0,96.2
161.7,92.1
141.5,106.2
148.7,74.6
195.3,64.7
179.0,70.6
174.8,95.2
197.2,104.6
162.0,96.6
140.2,93.1
177.5,61.1
170.3,84.9
151.1,118.2
161.6,108.9
168.2,75.9
144.2,82.5
188.1,44.4
180.8,45.0
146.3,71.9
143.9,119.1
199.6,104.8
142.8,55.2
175.0,100.1
140.6,69.3
155.1,51.5
183.4,84.3
151.0,55.5
157.8,80.7
178.9,64.2
146.0,63.8
170.4,106.4
167.4,98.8
184.0,58.6
191.0,111.0
161.4,50.8
176.6,93.4
175.5,111.4
169.2,60.4
161.3,94.4
181.0,71.1
165.7,49.4
167.4,45.1
171.4,100.3
184.0,91.1
197.8,72.1
163.7,108.9
141.1,92.0
159.4,90.1
162.5,45.3
157.2,84.1
171.8,104.4
164.4,69.9
172.6,117.0
141.4,112.6
180.9,65.3
176.9,88.9
146.5,105.3
143.6,110.3
168.7,75.5
173.4,112.1
194.3,67.5
181.3,77.1
172.8,43.0
149.4,100.7
153.0,83.9
156.3,94.5
150.6,96.3
161.4,54.4
189.0,55.4
194.1,81.6
186.6,56.9
195.6,65.1
169.0,116.0
156.3,58.7
152.1,98.9
140.4,88.9
152.9,109.9
182.5,110.4
170.5,63.8
149.8,42.4
196.8,115.0
190.1,89.5
151.9,79.0
194.1,87.5
153.8,59.7
142.0,93.7
148.4,66.5
145.6,119.7
170.7,80.3
149.8,74.9
177.2,101.7
182.2,96.2
142.2,90.1
190.3,79.3
190.6,116.9
169.7,62.6
180.5,68.8
163.9,47.0
173.0,78.2
167.0,41.3
146.5,55.9
199.6,91.8
159.5,76.2
198.0,43.6
145.9,57.6
158.0,95.8
170.8,69.3
162.2,57.6
168.7,100.2
181.4,52.7
166.8,82.8
199.7,68.7
148.8,75.6
143.9,97.8
176.7,103.6
174.9,48.7
156.7,78.1
159.2,119.1
195.9,79.9
195.5,67.9
141.8,44.2
167.2,81.0
193.1,63.4
198.9,109.0
156.8,86.9
152.6,71.8
172.9,64.4
152.6,47.8
169.6,94.5
150.6,40.4
192.4,96.5
194.6,68.2
165.7,46.5
159.8,107.2
178.2,71.8
180.4,111.9
168.0,90.3
198.8,76.0
183.1,45.1
195.8,100.2
160.2,94.0
175.7,68.5
159.5,87.0
160.8,67.3
195.7,70.3
199.0,73.2
158.5,63.2
141.8,78.7
192.4,68.5
153.4,74.7
146.0,58.1
153.7,113.7
153.4,97.4
194.1,90.8
172.8,42.3
155.5,94.1
189.8,67.2
158.1,113.8
162.4,98.6
194.9,108.0
154.4,81.0
185.9,42.3
157.8,118.1
198.3,55.2
142.6,77.8
184.8,42.1
140.5,73.4
143.9,82.4
183.3,67.1
175.4,108.9
178.6,71.0
145.1,102.0
164.1,93.9
187.8,72.9
189.1,78.1
182.9,119.4
146.5,93.0
165.7,98.4
161.5,87.1
197.4,43.1
187.2,44.8
187.2,98.9
196.3,88.5
188.3,77.9
172.0,51.0
173.4,98.1
181.2,96.0
192.4,51.9
152.2,117.8
156.0,111.0
159.4,110.3
178.3,90.6
191.7,97.9
183.5,114.5
174.5,103.5
193.0,94.1
146.9,54.1
151.9,83.6
153.8,66.9
164.3,94.3
185.6,97.9
149.9,40.0
198.5,49.6
151.0,66.5
190.1,112.1
176.1,56.6
186.7,51.8
142.3,75.2
170.4,103.2
152.8,58.7
175.7,94.2
168.6,67.4
150.1,74.6
199.8,48.9
174.5,50.2
142.0,60.3
172.1,49.0
169.6,40.6
143.5,51.6
160.6,93.6
145.6,41.6
191.1,68.0
176.4,91.9
153.8,103.1
177.5,105.4
190.6,100.0
169.2,113.8
167.8,72.2
195.1,102.0
175.2,43.6
163.8,46.6
190.9,93.6
176.2,85.7
173.2,90.4
183.3,115.3
182.6,53.5
188.7,80.9
179.1,70.6
185.7,64.2
182.1,67.6
145.5,85.5
167.5,100.1
198.1,83.1
141.3,97.2
165.3,116.8
181.5,83.8
160.7,62.0
185.8,56.3
162.2,95.3
174.5,119.1
148.4,45.2
143.7,43.1
164.9,117.1
191.3,69.7
148.4,101.7
156.2,87.4
141.7,85.7
153.0,45.3
152.6,107.3
158.9,99.4
165.1,88.3
171.4,114.9
177.0,59.5
168.3,74.0
197.6,110.1
180.6,73.7
145.1,111.3
172.1,115.8
200.0,113.5
188.4,76.8
175.7,81.4
173.0,77.3
168.3,79.4
150.1,89.4
171.3,67.0
186.0,78.2
168.3,117.5
175.8,74.5
187.5,116.8
188.6,88.8
163.6,106.2
182.8,70.1
145.3,74.4
170.2,50.4
155.8,42.0
147.1,79.0
163.2,77.9
160.0,85.8
152.9,95.4
185.2,50.6
185.0,74.9
143.2,58.1
192.5,104.7
158.3,47.8
169.7,113.7
174.3,95.8
198.2,96.9
146.5,117.0
153.6,79.8
174.7,61.7
183.9,103.2
177.5,66.6
176.4,80.3
147.3,104.6
154.6,72.4
171.7,87.2
195.2,111.8
183.2,117.9
164.4,44.1
151.5,71.8
153.0,77.4
167.5,51.5
182.7,62.1
182.5,73.2
153.3,99.0
147.3,58.0
151.5,88.5
181.2,43.0
172.0,84.3
196.7,91.1
163.5,49.6
167.7,107.0
164.8,77.6
164.7,52.8
140.8,48.2
188.3,81.7
170.2,87.7
146.6,94.1
197.6,79.3
180.2,66.6
181.4,92.6
153.5,85.4
162.4,104.2
188.4,104.9
182.1,59.4
191.5,68.8
183.4,93.9
152.4,96.4
159.1,55.2
147.2,84.2
158.0,117.3
192.7,49.7
157.6,108.8
193.5,90.6
145.2,63.2
183.3,115.9
194.6,97.7
169.2,52.9
189.6,84.6
155.9,57.6
154.2,78.1
198.1,66.9
154.6,87.9
151.8,89.6
179.1,84.5
174.0,113.7
198.2,66.2
199.8,59.2
181.5,82.0
153.6,78.9
193.0,116.2
178.3,44.0
181.8,106.6
186.7,98.5
158.3,60.6
173.1,92.2
150.9,101.1
173.3,45.0
155.7,63.4
158.5,89.5
168.8,58.4
144.7,64.9
160.1,69.7
152.7,105.7
168.9,76.5
175.3,101.5
146.3,96.2
154.7,43.4
149.2,50.8
194.5,103.2
193.0,119.2
140.9,95.4
199.3,85.1
144.8,58.0
161.4,103.3
152.8,101.6
183.6,62.8
177.4,48.0
187.9,111.8
171.0,94.1
170.7,81.1
187.5,119.7
175.8,114.3
198.5,89.7
189.2,104.7
189.1,80.9
181.3,116.7
165.8,105.2
158.7,63.2
193.9,109.7
175.7,49.2
173.3,50.7
178.7,110.4
181.0,71.8
194.7,99.1
148.5,107.1
169.8,89.0
195.1,91.9
150.2,109.2
147.3,50.5
187.2,73.8
195.3,90.9
163.4,40.3
176.5,43.9
148.3,71.8
197.3,79.8
142.9,108.2
162.4,96.8
168.7,83.2
193.5,90.9
180.1,74.4
165.0,118.8
162.7,41.9
164.0,75.5
155.8,94.9
171.1,116.7
143.7,48.7
193.5,117.4
179.0,70.9
183.5,116.3
198.4,118.7
153.3,102.8
155.3,104.2
142.0,102.8
143.6,91.0
178.0,52.3
163.8,85.4
162.7,83.2
165.2,47.6
166.3,105.7
166.0,93.2
178.3,105.9
175.1,54.7
148.8,40.1
143.2,54.2
199.8,71.4
196.0,69.3
150.0,49.5
173.6,61.1
189.4,66.6
199.3,65.7
187.1,40.5
184.2,52.1
176.9,111.2
191.5,51.2
147.5,103.3
164.7,82.5
152.3,114.5
145.1,65.7
165.5,82.0
149.5,98.0
140.1,95.3
142.2,77.3
183.1,70.7
157.5,63.5
185.6,104.9
144.0,99.7
178.8,63.9
142.0,62.3
181.4,49.3
185.1,88.8
164.4,70.7
197.6,101.7
177.7,112.0
162.1,103.1
149.5,84.5
145.5,69.5
192.7,101.5
143.0,85.1
183.7,103.8
155.3,91.3
187.5,101.6
169.9,109.8
163.5,114.1
166.6,49.3
163.6,78.9
180.7,88.0
170.1,53.2
152.8,45.5
169.3,79.4
156.3,54.2
189.7,82.9
143.6,59.9
197.6,44.5
170.6,44.6
172.5,83.6
183.5,73.4
163.1,120.0
151.3,88.1
146.2,94.8
155.9,54.8
175.5,44.2
154.4,99.8
196.9,41.9
176.2,109.0
156.6,113.0
168.7,113.2
145.6,70.0
169.5,109.0
191.7,106.0
186.6,89.6
161.2,114.9
169.0,111.0
165.5,80.5
173.5,60.8
146.8,96.9
169.9,117.1
171.4,90.3
162.3,108.0
191.4,52.6
171.4,56.4
175.4,90.0
174.8,88.5
160.4,93.7
145.6,70.7
150.2,117.9
176.0,78.3
142.6,56.7
151.3,114.0
192.1,88.0
186.7,114.1
167.9,67.8
152.8,67.7
154.9,63.5
157.5,68.1
187.0,84.8
175.9,50.2
159.2,44.1
156.0,49.5
198.8,116.1
198.8,103.4
182.0,118.9
192.3,62.9
142.4,77.1
